year,facility_number,facility_name,begin_date,end_date,county_name,region,type_of_control,hours_type,productive_hours,productive_hours_per_adjusted_patient_day,phapd_missing
2012,106130760,PIONEERS MEMORIAL HOSPITAL,7/1/2011,6/30/2012,Imperial,Southern Border,District,Daily Cost Centers,363054,8.10,N
2012,106141273,NORTHERN INYO HOSPITAL,7/1/2011,6/30/2012,Inyo,Central Sierra,District,Daily Cost Centers,90215,11.42,N
2012,106141338,SOUTHERN INYO HOSPITAL,7/1/2011,6/30/2012,Inyo,Central Sierra,District,Daily Cost Centers,72540,3.03,N
2012,106150706,DELANO REGIONAL MEDICAL CENTER,1/1/2012,12/31/2012,Kern,San Joaquin Valley,Non-Profit,Daily Cost Centers,311577,6.64,N
2012,106150722,BAKERSFIELD MEMORIAL HOSPITAL,7/1/2011,6/30/2012,Kern,San Joaquin Valley,Non-Profit,Daily Cost Centers,839373,9.05,N
2012,106150736,KERN MEDICAL CENTER,7/1/2011,6/30/2012,Kern,San Joaquin Valley,City/County,Daily Cost Centers,793687,9.79,N
2012,106150737,KERN VALLEY HEALTHCARE DISTRICT,7/1/2011,6/30/2012,Kern,San Joaquin Valley,District,Daily Cost Centers,115359,2.22,N
2012,106150761,MERCY HOSPITAL - BAKERSFIELD,7/1/2011,6/30/2012,Kern,San Joaquin Valley,Non-Profit,Daily Cost Centers,1157495,14.27,N
2012,106150775,GOOD SAMARITAN HOSPITAL,1/1/2012,12/31/2012,Kern,San Joaquin Valley,Investor,Daily Cost Centers,232379,10.86,N
2012,106150788,SAN JOAQUIN COMMUNITY HOSPITAL,1/1/2012,12/31/2012,Kern,San Joaquin Valley,Non-Profit,Daily Cost Centers,2173892,20.99,N
2012,106150808,TEHACHAPI HOSPITAL,7/1/2011,6/30/2012,Kern,San Joaquin Valley,District,Daily Cost Centers,55529,0.98,N
2012,106154022,HEALTHSOUTH BAKERSFIELD REGIONAL REHABILITATION HOSPITAL,1/1/2012,12/31/2012,Kern,San Joaquin Valley,Investor,Daily Cost Centers,168890,8.17,N
2012,106154101,BAKERSFIELD HEART HOSPITAL,10/1/2011,9/30/2012,Kern,San Joaquin Valley,Investor,Daily Cost Centers,218883,9.30,N
2012,106154160,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-BAKERSFIELD 2,1/1/2012,12/31/2012,Kern,San Joaquin Valley,Investor,Daily Cost Centers,62070,16.22,N
2012,106160702,CORCORAN DISTRICT HOSPITAL,7/1/2011,6/30/2012,Kings,San Joaquin Valley,District,Daily Cost Centers,20720,1.96,N
2012,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2012,12/31/2012,Kings,San Joaquin Valley,Non-Profit,Daily Cost Centers,51170,3.55,N
2012,106164029,ADVENTIST MEDICAL CENTER - HANFORD,1/1/2012,12/31/2012,Kings,San Joaquin Valley,Non-Profit,Daily Cost Centers,549570,5.24,N
2012,106171049,ST. HELENA HOSPITAL - CLEARLAKE,1/1/2012,12/31/2012,Lake,Northern California,Non-Profit,Daily Cost Centers,94442,4.57,N
2012,106171395,SUTTER LAKESIDE HOSPITAL,1/1/2012,12/31/2012,Lake,Northern California,Non-Profit,Daily Cost Centers,100638,5.38,N
2012,106184008,BANNER LASSEN MEDICAL CENTER,1/1/2012,12/31/2012,Lassen,Northern California,Non-Profit,Daily Cost Centers,75711,6.77,N
2012,106190017,ALHAMBRA HOSPITAL,7/1/2011,6/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,423975,10.12,N
2012,106190020,BHC ALHAMBRA HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,165573,4.79,N
2012,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2011,6/30/2012,Los Angeles,Southern California,District,Daily Cost Centers,1202435,9.45,N
2012,106190045,CATALINA ISLAND MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,City/County,Daily Cost Centers,21471,2.45,N
2012,106190049,VISTA HOSPITAL OF SAN GABRIEL VALLEY,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,261119,10.56,N
2012,106190052,BARLOW HOSPITAL,9/1/2011,8/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,323535,13.44,N
2012,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,542721,7.59,N
2012,106190066,BELLFLOWER MEDICAL CENTER,9/1/2011,8/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,218364,6.90,N
2012,106190081,BEVERLY HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,392730,7.43,N
2012,106190110,BROTMAN MEDICAL CENTER,10/1/2011,9/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,668849,8.46,N
2012,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,720969,7.37,N
2012,106190137,CASA COLINA HOSPITAL FOR REHABILITATIVE MEDICINE,4/1/2011,3/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,337086,10.67,N
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,964243,11.81,N
2012,106190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,190445,3.50,N
2012,106190159,TRI-CITY REGIONAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,144354,7.61,N
2012,106190163,AURORA CHARTER OAK,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,241273,6.42,N
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1821441,13.88,N
2012,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,936136,8.37,N
2012,106190184,COLLEGE HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,496375,7.26,N
2012,106190196,VISTA HOSPITAL OF SOUTH BAY,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,303302,10.59,N
2012,106190198,LOS ANGELES COMMUNITY HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,490529,8.05,N
2012,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,655363,8.98,N
2012,106190232,DEL AMO HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,251905,5.41,N
2012,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,462300,8.72,N
2012,106190243,DOWNEY REGIONAL MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,554229,9.04,N
2012,106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,309225,9.36,N
2012,106190280,ENCINO HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,236424,9.96,N
2012,106190298,FOOTHILL PRESBYTERIAN HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,242960,7.95,N
2012,106190305,KINDRED HOSPITAL - LOS ANGELES,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,281334,10.29,N
2012,106190307,PACIFIC ALLIANCE MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,281511,8.05,N
2012,106190315,GARFIELD MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,773936,10.64,N
2012,106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,89557,3.36,N
2012,106190323,GLENDALE ADVENTIST MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1357370,9.40,N
2012,106190328,EAST VALLEY HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,174469,12.66,N
2012,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,7/1/2011,6/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,186238,7.37,N
2012,106190380,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,10/1/2011,9/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,287100,6.99,N
2012,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,933681,8.00,N
2012,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1215733,10.07,N
2012,106190392,GOOD SAMARITAN HOSPITAL- LA,9/1/2011,8/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,820890,10.04,N
2012,106190400,HUNTINGTON MEMORIAL HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1592738,10.48,N
2012,106190422,TORRANCE MEMORIAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1215772,7.83,N
2012,106190429,KAISER FOUNDATION HOSPITAL - SUNSET,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,2029964,15.32,N
2012,106190431,KAISER FOUNDATION HOSPITAL - HARBOR CITY,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,743269,16.10,N
2012,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,688737,17.21,N
2012,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,596310,14.62,N
2012,106190449,KINDRED HOSPITAL - LA MIRADA,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,709568,11.82,N
2012,106190462,AURORA LAS ENCINAS HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,182328,8.62,N
2012,106190468,PROMISE HOSPITAL OF EAST LOS ANGELES,7/1/2011,6/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,557451,11.97,N
2012,106190470,PROVIDENCE LITTLE CO OF MARY-TORRANCE,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1007199,7.75,N
2012,106190475,COMMUNITY HOSPITAL OF LONG BEACH,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,257337,9.33,N
2012,106190500,MARINA DEL REY HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,210110,9.44,N
2012,106190517,PROVIDENCE TARZANA MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,739906,9.30,N
2012,106190521,MEMORIAL HOSPITAL OF GARDENA,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,510202,7.80,N
2012,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,560401,8.26,N
2012,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,382090,8.02,N
2012,106190525,LONG BEACH MEMORIAL MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1371757,9.28,N
2012,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1125737,11.21,N
2012,106190534,OLYMPIA MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,523582,11.88,N
2012,106190541,MONROVIA MEMORIAL HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,174894,11.55,N
2012,106190547,MONTEREY PARK HOSPITAL,7/1/2011,6/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,131044,5.36,N
2012,106190552,MOTION PICTURE & TELEVISION HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,174574,0.49,N
2012,106190555,CEDARS-SINAI MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,4114057,11.26,N
2012,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,936267,8.54,N
2012,106190587,PACIFIC HOSPITAL OF LONG BEACH,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,225412,4.11,N
2012,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1536710,10.70,N
2012,106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1254490,8.42,N
2012,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1234068,8.03,N
2012,106190661,SILVER LAKE MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,490646,8.15,N
2012,106190673,SAN DIMAS COMMUNITY HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,202929,10.87,N
2012,106190680,PROVIDENCE LITTLE CO OF MARY-SAN PEDRO,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,746197,7.68,N
2012,106190681,MIRACLE MILE MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,35831,38.95,N
2012,106190687,SANTA MONICA-UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1316471,13.57,N
2012,106190696,PACIFICA HOSPITAL OF THE VALLEY,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,442962,7.81,N
2012,106190708,SHERMAN OAKS HOSPITAL & HEALTH CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,299806,11.27,N
2012,106190754,ST. FRANCIS MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1125744,8.13,N
2012,106190756,ST. JOHN'S HEALTH CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,825893,11.75,N
2012,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1013942,9.01,N
2012,106190762,ST. VINCENT MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,579093,7.56,N
2012,106190766,COAST PLAZA DOCTORS HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,197490,9.89,N
2012,106190782,TARZANA TREATMENT CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,108088,6.82,N
2012,106190784,TEMPLE COMMUNITY HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,181657,10.06,N
2012,106190796,RONALD REAGAN UCLA MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,3081554,12.97,N
2012,106190812,VALLEY PRESBYTERIAN HOSPITAL,11/1/2011,10/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,911279,9.95,N
2012,106190818,VERDUGO HILLS HOSPITAL,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,340919,7.36,N
2012,106190854,LOS ANGELES METROPOLITAN MEDICAL CENTER,9/1/2011,8/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,397918,8.59,N
2012,106190857,DOCTORS HOSPITAL OF WEST COVINA,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,67918,6.47,N
2012,106190859,WEST HILLS HOSPITAL & MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,553826,9.50,N
2012,106190878,WHITE MEMORIAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1084608,8.26,N
2012,106190883,WHITTIER HOSPITAL MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,392142,7.62,N
2012,106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,365766,12.80,N
2012,106190949,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,10/1/2011,9/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,796191,10.16,N
2012,106191216,USC KENNETH NORRIS JR. CANCER HOSPITAL,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,0,,Y
2012,106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,39330,2.81,N
2012,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,City/County,Daily Cost Centers,1617459,9.38,N
2012,106191228,LAC/USC MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,City/County,Daily Cost Centers,3489202,10.55,N
2012,106191231,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,City/County,Daily Cost Centers,1126923,9.17,N
2012,106191306,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION CTR,7/1/2011,6/30/2012,Los Angeles,Southern California,City/County,Daily Cost Centers,853447,11.25,N
2012,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,696980,17.43,N
2012,106194010,AMERICAN RECOVERY CENTER,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,72384,2.13,N
2012,106194219,USC UNIVERSITY HOSPITAL,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1319761,13.94,N
2012,106194967,STAR VIEW ADOLESCENT PSYCHIATRIC HEALTH FACILITY - PHF,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,56320,10.44,N
2012,106194981,LA CASA PSYCHIATRIC HEALTH FACILITY,7/1/2011,6/30/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,51805,9.10,N
2012,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,639156,15.75,N
2012,106196168,EARL & LORRAINE MILLER CHILDRENS HOSPITAL,7/1/2011,6/30/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1131072,11.78,N
2012,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,1/1/2012,12/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,1177352,16.38,N
2012,106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,9/1/2011,8/31/2012,Los Angeles,Southern California,Non-Profit,Daily Cost Centers,456685,5.06,N
2012,106196405,PALMDALE REGIONAL MEDICAL CENTER,1/1/2012,12/31/2012,Los Angeles,Southern California,Investor,Daily Cost Centers,258582,4.89,N
2012,106201281,MADERA COMMUNITY HOSPITAL,7/1/2011,6/30/2012,Madera,San Joaquin Valley,Non-Profit,Daily Cost Centers,321043,7.08,N
2012,106204019,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,10/1/2011,9/30/2012,Madera,San Joaquin Valley,Non-Profit,Daily Cost Centers,1216100,10.91,N
2012,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,1/1/2012,12/31/2012,Marin,Bay Area,Non-Profit,Daily Cost Centers,331393,17.75,N
2012,106210993,KENTFIELD REHABILITATION HOSPITAL,1/1/2012,12/31/2012,Marin,Bay Area,Investor,Daily Cost Centers,206664,10.78,N
2012,106211006,MARIN GENERAL HOSPITAL,1/1/2012,12/31/2012,Marin,Bay Area,District,Daily Cost Centers,669724,9.99,N
2012,106214034,NOVATO COMMUNITY HOSPITAL,1/1/2012,12/31/2012,Marin,Bay Area,Non-Profit,Daily Cost Centers,76445,6.55,N
2012,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,7/1/2011,6/30/2012,Mariposa,Central Sierra,District,Daily Cost Centers,85146,2.07,N
2012,106230949,FRANK R HOWARD MEMORIAL HOSPITAL,1/1/2012,12/31/2012,Mendocino,Northern California,Non-Profit,Daily Cost Centers,86261,9.05,N
2012,106231013,MENDOCINO COAST DISTRICT HOSPTIAL,7/1/2011,6/30/2012,Mendocino,Northern California,District,Daily Cost Centers,79637,4.73,N
2012,106231396,UKIAH VALLEY MEDICAL CENTER - HOSPITAL DRIVE,1/1/2012,12/31/2012,Mendocino,Northern California,Non-Profit,Daily Cost Centers,177214,5.54,N
2012,106240924,MEMORIAL HOSPITAL LOS BANOS,1/1/2012,12/31/2012,Merced,San Joaquin Valley,Non-Profit,Daily Cost Centers,69846,4.96,N
2012,106240942,MERCY MEDICAL CENTER MERCED - COMMUNITY CAMPUS,7/1/2011,6/30/2012,Merced,San Joaquin Valley,Non-Profit,Daily Cost Centers,511612,6.95,N
2012,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,7/1/2011,6/30/2012,Modoc,Northern California,District,Daily Cost Centers,54028,4.11,N
2012,106250956,MODOC MEDICAL CENTER,7/1/2011,6/30/2012,Modoc,Northern California,District,Daily Cost Centers,111349,2.45,N
2012,106260011,MAMMOTH HOSPITAL,7/1/2011,6/30/2012,Mono,Central Sierra,District,Daily Cost Centers,40738,9.11,N
2012,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,1/1/2012,12/31/2012,Monterey,Central Coast,Non-Profit,Daily Cost Centers,706966,9.35,N
2012,106270777,GEORGE L. MEE MEMORIAL HOSPITAL,10/1/2011,9/30/2012,Monterey,Central Coast,Non-Profit,Daily Cost Centers,210851,3.45,N
2012,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,7/1/2011,6/30/2012,Monterey,Central Coast,District,Daily Cost Centers,641074,10.53,N
2012,106274043,NATIVIDAD MEDICAL CENTER,7/1/2011,6/30/2012,Monterey,Central Coast,City/County,Daily Cost Centers,444429,9.32,N
2012,106281047,QUEEN OF THE VALLEY HOSPITAL,7/1/2011,6/30/2012,Napa,Bay Area,Non-Profit,Daily Cost Centers,497996,7.78,N
2012,106281078,ST. HELENA HOSPITAL,1/1/2012,12/31/2012,Napa,Bay Area,Non-Profit,Daily Cost Centers,325803,8.95,N
2012,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,7/1/2011,6/30/2012,Nevada,Northern California,Non-Profit,Daily Cost Centers,242220,5.94,N
2012,106291053,TAHOE FOREST HOSPITAL,7/1/2011,6/30/2012,Nevada,Northern California,District,Daily Cost Centers,123581,3.09,N
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,7/1/2011,6/30/2012,Orange,Southern California,Non-Profit,Daily Cost Centers,949695,11.06,N
2012,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,7/1/2011,6/30/2012,Orange,Southern California,Non-Profit,Daily Cost Centers,600174,8.70,N
2012,106301097,ANAHEIM GENERAL HOSPITAL,9/1/2011,8/31/2012,Orange,Southern California,Investor,Daily Cost Centers,216516,10.86,N
2012,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,7/1/2011,6/30/2012,Orange,Southern California,Investor,Daily Cost Centers,749817,9.41,N
2012,106301127,KINDRED HOSPITAL - BREA,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,232438,8.33,N
2012,106301132,KAISER FOUNDATION HOSPITAL - ANAHEIM,1/1/2012,12/31/2012,Orange,Southern California,Non-Profit,Daily Cost Centers,1388525,25.16,N
2012,106301140,CHAPMAN MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,236223,8.60,N
2012,106301155,COLLEGE HOSPITAL COSTA MESA,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,303040,7.13,N
2012,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL& MEDICAL CENTER - EUCLID,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,1074750,9.33,N
2012,106301188,WESTERN MEDICAL CENTER - ANAHEIM,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,439698,7.31,N
2012,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,10/1/2011,9/30/2012,Orange,Southern California,Non-Profit,Daily Cost Centers,1750630,8.43,N
2012,106301209,HUNTINGTON BEACH HOSPITAL,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,205722,8.61,N
2012,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,230839,9.95,N
2012,106301248,LOS ALAMITOS MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,519624,7.55,N
2012,106301258,COASTAL COMMUNITIES HOSPITAL,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,373047,8.23,N
2012,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,7/1/2011,6/30/2012,Orange,Southern California,Non-Profit,Daily Cost Centers,1171597,8.45,N
2012,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,7/1/2011,6/30/2012,Orange,Southern California,Non-Profit,Daily Cost Centers,1859788,13.08,N
2012,106301283,GARDEN GROVE HOSPITAL & MEDICAL CENTER,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,318744,9.80,N
2012,106301297,PLACENTIA-LINDA COMMUNITY HOSPITAL,1/1/2012,12/31/2012,Orange,Southern California,Investor,Daily Cost Centers,184498,7.03,N
2012,106301304,NEWPORT BAY HOSPITAL,5/1/2011,4/30/2012,Orange,Southern California,Investor,Daily Cost Centers,0,0.00,N
2012,106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,7/1/2011,6/30/2012,Orange,Southern California,Non-Profit,Daily Cost Centers,980827,10.02,N
