year;facility_number;facility_name;begin_date;end_date;county_name;type_of_control;hours_type;productive_hours;productive_hours_per_adjusted_patient_day
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Registered Nurse;139001;5.59
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Licensed Vocational Nurse;29677;1.19
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Aides & Orderlies;90237;3.63
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Clerical & Other Administrative;59313;2.39
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Environmental & Food Services;68981;2.77
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Other;6667;0.27
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Contracted Registry Nursing;4713;0.19
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Contracted Other;0;0
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Daily Cost Centers;179095;7.2
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Ambulatory Cost Centers;56206;2.26
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Ancillary Cost Centers;177831;7.15
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Education Cost Centers;0;0
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;General Services Cost Centers;96596;3.88
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Fiscal Services Cost Centers;15169;0.61
2012;106420483;GOLETA VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Administrative Services Cost Centers;16023;0.64
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Management & Supervision;84262;0.96
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Technician & Specialist;177055;2.02
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Registered Nurse;168482;1.92
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Licensed Vocational Nurse;32992;0.38
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Aides & Orderlies;124830;1.42
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Clerical & Other Administrative;200804;2.29
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Environmental & Food Services;145530;1.66
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Other;5148;0.06
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Contracted Registry Nursing;23030;0.26
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Contracted Other;3906;0.04
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Daily Cost Centers;320266;3.66
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Ambulatory Cost Centers;57916;0.66
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Ancillary Cost Centers;188419;2.15
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Education Cost Centers;0;0
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;General Services Cost Centers;240895;2.75
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Fiscal Services Cost Centers;49299;0.56
2012;106420491;LOMPOC VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;District;Administrative Services Cost Centers;109244;1.25
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Management & Supervision;208639;1.89
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Technician & Specialist;562315;5.1
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Registered Nurse;897795;8.15
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Licensed Vocational Nurse;78176;0.71
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Aides & Orderlies;257797;2.34
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Clerical & Other Administrative;437096;3.97
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Environmental & Food Services;216240;1.96
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Other;8845;0.08
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Contracted Registry Nursing;63874;0.58
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Contracted Other;115683;1.05
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Daily Cost Centers;828137;7.51
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Ambulatory Cost Centers;472599;4.29
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Ancillary Cost Centers;584725;5.31
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Education Cost Centers;0;0
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;General Services Cost Centers;472537;4.29
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Fiscal Services Cost Centers;175054;1.59
2012;106420493;MARIAN MEDICAL CENTER;07/01/2011;06/30/2012;Santa Barbara;Non-Profit;Administrative Services Cost Centers;312126;2.83
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Management & Supervision;230203;2.06
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Technician & Specialist;944572;8.45
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Registered Nurse;1197781;10.71
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Licensed Vocational Nurse;27821;0.25
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Aides & Orderlies;335451;3
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Clerical & Other Administrative;562292;5.03
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Environmental & Food Services;491314;4.39
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Other;197971;1.77
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Contracted Registry Nursing;84775;0.76
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Contracted Other;0;0
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Daily Cost Centers;1256019;11.23
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Ambulatory Cost Centers;299184;2.67
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Ancillary Cost Centers;979499;8.76
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Education Cost Centers;149101;1.33
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;General Services Cost Centers;855296;7.65
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Fiscal Services Cost Centers;143157;1.28
2012;106420514;SANTA BARBARA COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Administrative Services Cost Centers;389924;3.49
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Management & Supervision;3592;0.82
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Technician & Specialist;40110;9.19
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Registered Nurse;33347;7.64
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Licensed Vocational Nurse;2442;0.56
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Aides & Orderlies;10708;2.45
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Clerical & Other Administrative;14081;3.23
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Environmental & Food Services;9538;2.19
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Other;0;0
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Contracted Registry Nursing;1865;0.43
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Contracted Other;0;0
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Daily Cost Centers;17287;3.96
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Ambulatory Cost Centers;25604;5.87
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Ancillary Cost Centers;44318;10.15
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Education Cost Centers;0;0
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;General Services Cost Centers;11909;2.73
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Fiscal Services Cost Centers;7375;1.69
2012;106420522;SANTA YNEZ VALLEY COTTAGE HOSPITAL;01/01/2012;12/31/2012;Santa Barbara;Non-Profit;Administrative Services Cost Centers;9190;2.11
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Management & Supervision;1832;0.39
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Technician & Specialist;35796;7.58
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Registered Nurse;31058;6.58
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Licensed Vocational Nurse;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Aides & Orderlies;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Clerical & Other Administrative;2255;0.48
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Environmental & Food Services;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Other;13560;2.87
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Contracted Registry Nursing;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Contracted Other;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Daily Cost Centers;84501;17.9
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Ambulatory Cost Centers;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Ancillary Cost Centers;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Education Cost Centers;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;General Services Cost Centers;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Fiscal Services Cost Centers;0;0
2012;106424002;SANTA BARBARA PSYCHIATRIC HEALTH FACILTY;07/01/2011;06/30/2012;Santa Barbara;City/County;Administrative Services Cost Centers;0;0
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Management & Supervision;118012;1.57
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Technician & Specialist;359390;4.78
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Registered Nurse;776888;10.34
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Licensed Vocational Nurse;3411;0.05
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Aides & Orderlies;303364;4.04
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Clerical & Other Administrative;92546;1.23
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Environmental & Food Services;133735;1.78
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Other;5949;0.08
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Contracted Registry Nursing;30224;0.4
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Contracted Other;32805;0.44
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Daily Cost Centers;694942;9.25
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Ambulatory Cost Centers;174727;2.32
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Ancillary Cost Centers;509477;6.78
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Education Cost Centers;0;0
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;General Services Cost Centers;252420;3.36
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Fiscal Services Cost Centers;13104;0.17
2012;106430705;REGIONAL MEDICAL CENTER OF SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Administrative Services Cost Centers;211654;2.82
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Management & Supervision;307482;2.32
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Technician & Specialist;773913;5.85
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Registered Nurse;1400404;10.58
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Licensed Vocational Nurse;30029;0.23
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Aides & Orderlies;136513;1.03
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Clerical & Other Administrative;550619;4.16
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Environmental & Food Services;503342;3.8
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Other;280324;2.12
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Contracted Registry Nursing;27742;0.21
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Contracted Other;43698;0.33
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Daily Cost Centers;1203541;9.09
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Ambulatory Cost Centers;280315;2.12
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Ancillary Cost Centers;1297136;9.8
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Education Cost Centers;0;0
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;General Services Cost Centers;723929;5.47
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Fiscal Services Cost Centers;205867;1.55
2012;106430763;EL CAMINO HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Administrative Services Cost Centers;343278;2.59
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Management & Supervision;183975;1.59
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Technician & Specialist;718843;6.22
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Registered Nurse;1151569;9.96
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Licensed Vocational Nurse;3022;0.03
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Aides & Orderlies;190113;1.64
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Clerical & Other Administrative;184561;1.6
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Environmental & Food Services;187052;1.62
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Other;0;0
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Contracted Registry Nursing;71325;0.62
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Contracted Other;84880;0.73
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Daily Cost Centers;1105094;9.56
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Ambulatory Cost Centers;189204;1.64
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Ancillary Cost Centers;853373;7.38
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Education Cost Centers;0;0
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;General Services Cost Centers;404916;3.5
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Fiscal Services Cost Centers;13648;0.12
2012;106430779;GOOD SAMARITAN HOSPITAL- SAN JOSE;01/01/2012;12/31/2012;Santa Clara;Investor;Administrative Services Cost Centers;209105;1.81
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Management & Supervision;145033;1.82
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Technician & Specialist;550545;6.91
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Registered Nurse;718624;9.02
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Licensed Vocational Nurse;23742;0.3
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Aides & Orderlies;147606;1.85
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Clerical & Other Administrative;286632;3.6
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Environmental & Food Services;171132;2.15
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Other;52665;0.66
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Contracted Registry Nursing;15136;0.19
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Contracted Other;41605;0.52
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Daily Cost Centers;582450;7.31
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Ambulatory Cost Centers;218178;2.74
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Ancillary Cost Centers;565141;7.1
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Education Cost Centers;52263;0.66
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;General Services Cost Centers;356864;4.48
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Fiscal Services Cost Centers;51705;0.65
2012;106430837;O'CONNOR HOSPITAL;07/01/2011;06/30/2012;Santa Clara;Non-Profit;Administrative Services Cost Centers;326119;4.09
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Management & Supervision;730163;3.47
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Technician & Specialist;2363273;11.22
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Registered Nurse;1857096;8.82
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Licensed Vocational Nurse;149236;0.71
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Aides & Orderlies;482390;2.29
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Clerical & Other Administrative;1375613;6.53
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Environmental & Food Services;515053;2.45
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Other;948903;4.5
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Contracted Registry Nursing;1439;0.01
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Contracted Other;18195;0.09
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Daily Cost Centers;2123997;10.08
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Ambulatory Cost Centers;2075867;9.85
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Ancillary Cost Centers;1628282;7.73
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Education Cost Centers;236293;1.12
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;General Services Cost Centers;1513838;7.19
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Fiscal Services Cost Centers;453840;2.15
2012;106430883;SANTA CLARA VALLEY MEDICAL CENTER;07/01/2011;06/30/2012;Santa Clara;City/County;Administrative Services Cost Centers;409244;1.94
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Management & Supervision;1119430;4.46
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Technician & Specialist;2834742;11.29
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Registered Nurse;2239590;8.92
2012;106430905;STANFORD UNIVERSITY HOSPITAL;09/01/2011;08/31/2012;Santa Clara;Non-Profit;Licensed Vocational Nurse;19076;0.08
