year,facility_number,facility_name,begin_date,end_date,county_name,region,type_of_control,hours_type,productive_hours,productive_hours_per_adjusted_patient_day,phapd_missing
2013,106481094,SUTTER SOLANO MEDICAL CENTER,1/1/2013,12/31/2013,Solano,Bay Area,Non-Profit,Management & Supervision,35879,1.09,N
2013,106481357,NORTH BAY MEDICAL CENTER,1/1/2013,12/31/2013,Solano,Bay Area,Non-Profit,Management & Supervision,108898,1.66,N
2013,106484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1/1/2013,12/31/2013,Solano,Bay Area,Non-Profit,Management & Supervision,42909,2.50,N
2013,106490919,SUTTER MEDICAL CENTER OF SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Bay Area,Non-Profit,Management & Supervision,63316,1.69,N
2013,106491001,PETALUMA VALLEY HOSPITAL,7/1/2012,6/30/2013,Sonoma,Bay Area,Non-Profit,Management & Supervision,63636,3.40,N
2013,106491064,SANTA ROSA MEMORIAL HOSPITAL,7/1/2012,6/30/2013,Sonoma,Bay Area,Non-Profit,Management & Supervision,163443,2.02,N
2013,106491076,SONOMA VALLEY HOSPITAL,7/1/2012,6/30/2013,Sonoma,Bay Area,District,Management & Supervision,35673,1.30,N
2013,106491338,PALM DRIVE HOSPITAL,7/1/2012,6/30/2013,Sonoma,Bay Area,District,Management & Supervision,25406,3.17,N
2013,106494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Bay Area,Non-Profit,Management & Supervision,47,0.00,N
2013,106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,1/1/2013,12/31/2013,Sonoma,Bay Area,Investor,Management & Supervision,14116,14.73,N
2013,106500852,DOCTORS MEDICAL CENTER,1/1/2013,12/31/2013,Stanislaus,San Joaquin Valley,Investor,Management & Supervision,253954,1.52,N
2013,106500867,EMANUEL MEDICAL CENTER,2/1/2012,1/31/2013,Stanislaus,San Joaquin Valley,Non-Profit,Management & Supervision,163815,1.06,N
2013,106500939,MEMORIAL HOSPITAL MODESTO,1/1/2013,12/31/2013,Stanislaus,San Joaquin Valley,Non-Profit,Management & Supervision,184213,1.45,N
2013,106500954,KINDRED HOSPITAL MODESTO,1/1/2013,12/31/2013,Stanislaus,San Joaquin Valley,Investor,Management & Supervision,30339,5.15,N
2013,106500967,OAK VALLEY DISTRICT HOSPITAL,7/1/2012,6/30/2013,Stanislaus,San Joaquin Valley,District,Management & Supervision,54987,0.42,N
2013,106504038,STANISLAUS SURGICAL HOSPITAL,1/1/2013,12/31/2013,Stanislaus,San Joaquin Valley,Investor,Management & Supervision,39439,4.93,N
2013,106514030,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,1/1/2013,12/31/2013,Sutter,Greater Sacramento,Investor,Management & Supervision,22842,9.65,N
2013,106521041,ST. ELIZABETH COMMUNITY HOSPITAL,7/1/2012,6/30/2013,Tehama,Northern Sacramento Valley,Non-Profit,Management & Supervision,72529,3.39,N
2013,106531059,TRINITY HOSPITAL,1/1/2013,12/31/2013,Trinity,Northern California,District,Management & Supervision,32965,1.45,N
2013,106540734,KAWEAH DELTA MEDICAL CENTER,7/1/2012,6/30/2013,Tulare,San Joaquin Valley,District,Management & Supervision,310512,1.41,N
2013,106540798,SIERRA VIEW DISTRICT HOSPITAL,7/1/2012,6/30/2013,Tulare,San Joaquin Valley,District,Management & Supervision,126420,1.62,N
2013,106540816,TULARE DISTRICT HOSPITAL,7/1/2012,6/30/2013,Tulare,San Joaquin Valley,District,Management & Supervision,129591,3.60,N
2013,106554011,SONORA REGIONAL MEDICAL CENTER-GREENLEY,1/1/2013,12/31/2013,Tuolumne,Central Sierra,Non-Profit,Management & Supervision,94956,0.93,N
2013,106560203,AURORA VISTA DEL MAR HOSPITAL,1/1/2013,12/31/2013,Ventura,Southern California,Investor,Management & Supervision,44451,1.78,N
2013,106560473,COMMUNITY MEMORIAL HOSPITAL - SAN BUENAVENTURA,1/1/2013,12/31/2013,Ventura,Southern California,Non-Profit,Management & Supervision,275669,3.47,N
2013,106560481,VENTURA COUNTY MEDICAL CENTER,7/1/2012,6/30/2013,Ventura,Southern California,City/County,Management & Supervision,226698,2.60,N
2013,106560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,1/1/2013,12/31/2013,Ventura,Southern California,Investor,Management & Supervision,197484,1.76,N
2013,106560501,OJAI VALLEY COMMUNITY HOSPITAL,1/1/2013,12/31/2013,Ventura,Southern California,Non-Profit,Management & Supervision,46025,0.99,N
2013,106560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,7/1/2012,6/30/2013,Ventura,Southern California,Non-Profit,Management & Supervision,63484,1.72,N
2013,106560525,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES - SYCAMORE,1/1/2013,12/31/2013,Ventura,Southern California,Non-Profit,Management & Supervision,72683,1.90,N
2013,106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,7/1/2012,6/30/2013,Ventura,Southern California,Non-Profit,Management & Supervision,153247,1.98,N
2013,106560838,PACIFIC SHORES HOSPITAL,1/1/2013,12/31/2013,Ventura,Southern California,Investor,Management & Supervision,11141,1.90,N
2013,106571086,WOODLAND MEMORIAL HOSPITAL,7/1/2012,6/30/2013,Yolo,Greater Sacramento,Non-Profit,Management & Supervision,67920,1.68,N
2013,106574010,SUTTER DAVIS HOSPITAL,1/1/2013,12/31/2013,Yolo,Greater Sacramento,Non-Profit,Management & Supervision,34563,1.65,N
2013,106580996,RIDEOUT MEMORIAL HOSPITAL,7/1/2012,6/30/2013,Yuba,Greater Sacramento,Non-Profit,Management & Supervision,196251,2.41,N
2009,106010735,ALAMEDA HOSPITAL,7/1/2008,6/30/2009,Alameda,Bay Area,District,Other,0,0.00,N
2009,106010739,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,1/1/2009,12/31/2009,Alameda,Bay Area,Non-Profit,Other,60051,0.36,N
2009,106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2009,12/31/2009,Alameda,Bay Area,Non-Profit,Other,236547,2.50,N
2009,106010782,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,1/1/2009,12/31/2009,Alameda,Bay Area,Non-Profit,Other,0,0.00,N
2009,106010805,EDEN MEDICAL CENTER,1/1/2009,12/31/2009,Alameda,Bay Area,Non-Profit,Other,62313,0.71,N
2009,106010846,ALAMEDA COUNTY MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,Bay Area,City/County,Other,376373,2.19,N
2009,106010856,KAISER FOUNDATION HOSPITAL - OAKLAND CAMPUS,1/1/2009,12/31/2009,Alameda,Bay Area,Non-Profit,Other,3954571,45.54,N
2009,106010858,KAISER FOUNDATION HOSPITAL - HAYWARD,1/1/2009,12/31/2009,Alameda,Bay Area,Non-Profit,Other,2809499,44.29,N
2009,106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,1/1/2009,12/31/2009,Alameda,Bay Area,Investor,Other,0,0.00,N
2009,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,1/1/2009,12/31/2009,Alameda,Bay Area,Non-Profit,Other,81624,0.77,N
2009,106010967,ST. ROSE HOSPITAL,10/1/2008,9/30/2009,Alameda,Bay Area,Non-Profit,Other,13037,0.25,N
2009,106010987,WASHINGTON HOSPITAL - FREMONT,7/1/2008,6/30/2009,Alameda,Bay Area,District,Other,54186,0.70,N
2009,106013687,MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL,1/1/2009,12/31/2009,Alameda,Bay Area,Non-Profit,Other,0,0.00,N
2009,106014034,FREMONT HOSPITAL,1/1/2009,12/31/2009,Alameda,Bay Area,Investor,Other,62403,2.00,N
2009,106014050,VALLEYCARE MEDICAL CENTER,7/1/2008,6/30/2009,Alameda,Bay Area,Non-Profit,Other,30072,0.45,N
2009,106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,7/1/2008,6/30/2009,Alameda,Bay Area,Investor,Other,0,0.00,N
2009,106014226,TELECARE WILLOW ROCK CENTER,7/1/2008,6/30/2009,Alameda,Bay Area,Investor,Other,0,0.00,N
2009,106034002,SUTTER AMADOR HOSPITAL,1/1/2009,12/31/2009,Amador,Central Sierra,Non-Profit,Other,56926,3.41,N
2009,106040802,BIGGS-GRIDLEY MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Butte,Northern Sacramento Valley,Non-Profit,Other,18485,0.92,N
2009,106040875,FEATHER RIVER HOSPITAL,1/1/2009,12/31/2009,Butte,Northern Sacramento Valley,Non-Profit,Other,149385,3.58,N
2009,106040937,OROVILLE HOSPITAL,12/1/2008,11/30/2009,Butte,Northern Sacramento Valley,Non-Profit,Other,43478,0.78,N
2009,106040962,ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,7/1/2008,6/30/2009,Butte,Northern Sacramento Valley,Non-Profit,Other,50465,0.49,N
2009,106050932,MARK TWAIN ST. JOSEPH'S HOSPITAL,7/1/2008,6/30/2009,Calaveras,Central Sierra,Non-Profit,Other,31582,2.25,N
2009,106060870,COLUSA REGIONAL MEDICAL CENTER,4/1/2008,3/31/2009,Colusa,Northern Sacramento Valley,Non-Profit,Other,9257,0.89,N
2009,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,1/1/2009,12/31/2009,Contra Costa,Bay Area,District,Other,0,0.00,N
2009,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Contra Costa,Bay Area,City/County,Other,397528,4.72,N
2009,106070934,SUTTER DELTA MEDICAL CENTER,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Other,41672,0.93,N
2009,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Other,177793,1.53,N
2009,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Other,2700103,40.46,N
2009,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Other,27900,0.43,N
2009,106074017,SAN RAMON REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Contra Costa,Bay Area,Investor,Other,10194,0.30,N
2009,106074039,JOHN MUIR BEHAVIORAL HEALTH CENTER,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Other,3306,0.15,N
2009,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,1/1/2009,12/31/2009,Contra Costa,Bay Area,Non-Profit,Other,1423228,48.33,N
2009,106084001,SUTTER COAST HOSPITAL,1/1/2009,12/31/2009,Del Norte,Northern California,Non-Profit,Other,59772,2.63,N
2009,106090793,BARTON MEMORIAL HOSPITAL,1/1/2009,12/31/2009,El Dorado,Greater Sacramento,Non-Profit,Other,54330,0.98,N
2009,106090933,MARSHALL MEDICAL CENTER,11/1/2008,10/31/2009,El Dorado,Greater Sacramento,Non-Profit,Other,99152,1.85,N
2009,106100005,CLOVIS COMMUNITY MEDICAL CENTER,9/1/2008,8/31/2009,Fresno,San Joaquin Valley,Non-Profit,Other,192999,3.28,N
2009,106100697,COALINGA REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Fresno,San Joaquin Valley,District,Other,0,0.00,N
2009,106100717,COMMUNITY REGIONAL MEDICAL CENTER,9/1/2008,8/31/2009,Fresno,San Joaquin Valley,Non-Profit,Other,587252,1.90,N
2009,106100745,KINGSBURG MEDICAL HOSPITAL,7/1/2008,6/30/2009,Fresno,San Joaquin Valley,District,Other,3334,0.28,N
2009,106100797,SIERRA KINGS DISTRICT HOSPITAL,7/1/2008,6/30/2009,Fresno,San Joaquin Valley,District,Other,7923,0.54,N
2009,106100899,ST. AGNES MEDICAL CENTER,7/1/2008,6/30/2009,Fresno,San Joaquin Valley,Non-Profit,Other,332310,2.00,N
2009,106104023,SAN JOAQUIN VALLEY REHABILITATION HOSPITAL,1/1/2009,12/31/2009,Fresno,San Joaquin Valley,Investor,Other,6903,0.37,N
2009,106104047,FRESNO SURGICAL HOSPITAL,1/1/2009,12/31/2009,Fresno,San Joaquin Valley,Investor,Other,3241,0.36,N
2009,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,1/1/2009,12/31/2009,Fresno,San Joaquin Valley,Non-Profit,Other,1275924,42.46,N
2009,106105029,FRESNO HEART & SURGICAL HOSPITAL,9/1/2008,8/31/2009,Fresno,San Joaquin Valley,Investor,Other,0,0.00,N
2009,106110889,GLENN MEDICAL CENTER,7/1/2008,6/30/2009,Glenn,Northern Sacramento Valley,Non-Profit,Other,7753,1.17,N
2009,106121002,MAD RIVER COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Humboldt,Northern California,Investor,Other,41985,1.51,N
2009,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Humboldt,Northern California,District,Other,4847,0.45,N
2009,106121051,REDWOOD MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Humboldt,Northern California,Non-Profit,Other,4542,0.34,N
2009,106121080,ST. JOSEPH HOSPITAL - EUREKA,7/1/2008,6/30/2009,Humboldt,Northern California,Non-Profit,Other,68930,1.29,N
2009,106130699,EL CENTRO REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Imperial,Southern Border,City/County,Other,13082,0.25,N
2009,106130760,PIONEERS MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Imperial,Southern Border,District,Other,24719,0.61,N
2009,106141273,NORTHERN INYO HOSPITAL,7/1/2008,6/30/2009,Inyo,Central Sierra,District,Other,6361,0.69,N
2009,106141338,SOUTHERN INYO HOSPITAL,7/1/2008,6/30/2009,Inyo,Central Sierra,District,Other,4065,0.14,N
2009,106150706,DELANO REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Kern,San Joaquin Valley,Non-Profit,Other,5113,0.11,N
2009,106150722,BAKERSFIELD MEMORIAL HOSPITAL,7/1/2008,6/30/2009,Kern,San Joaquin Valley,Non-Profit,Other,0,0.00,N
2009,106150736,KERN MEDICAL CENTER,7/1/2008,6/30/2009,Kern,San Joaquin Valley,City/County,Other,515204,5.91,N
2009,106150737,KERN VALLEY HEALTHCARE DISTRICT,7/1/2008,6/30/2009,Kern,San Joaquin Valley,District,Other,2195,0.04,N
2009,106150761,MERCY HOSPITAL - BAKERSFIELD,7/1/2008,6/30/2009,Kern,San Joaquin Valley,Non-Profit,Other,0,0.00,N
2009,106150775,GOOD SAMARITAN HOSPITAL,1/1/2009,12/31/2009,Kern,San Joaquin Valley,Investor,Other,0,0.00,N
2009,106150782,RIDGECREST REGIONAL HOSPITAL,2/1/2008,1/31/2009,Kern,San Joaquin Valley,Non-Profit,Other,45477,2.15,N
2009,106150788,SAN JOAQUIN COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Kern,San Joaquin Valley,Non-Profit,Other,3017,0.03,N
2009,106150808,TEHACHAPI HOSPITAL,7/1/2008,6/30/2009,Kern,San Joaquin Valley,District,Other,6820,0.14,N
2009,106154022,HEALTHSOUTH BAKERSFIELD REGIONAL REHABILITATION HOSPITAL,1/1/2009,12/31/2009,Kern,San Joaquin Valley,Investor,Other,0,0.00,N
2009,106154101,BAKERSFIELD HEART HOSPITAL,10/1/2008,9/30/2009,Kern,San Joaquin Valley,Investor,Other,4004,0.19,N
2009,106160702,CORCORAN DISTRICT HOSPITAL,7/1/2008,6/30/2009,Kings,San Joaquin Valley,District,Other,0,0.00,N
2009,106160725,HANFORD COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Kings,San Joaquin Valley,Non-Profit,Other,2290,0.03,N
2009,106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2009,12/31/2009,Kings,San Joaquin Valley,Non-Profit,Other,68188,2.03,N
2009,106171049,ST. HELENA HOSPITAL - CLEARLAKE,1/1/2009,12/31/2009,Lake,Northern California,Non-Profit,Other,25419,1.28,N
2009,106171395,SUTTER LAKESIDE HOSPITAL,1/1/2009,12/31/2009,Lake,Northern California,Non-Profit,Other,3972,0.23,N
2009,106184008,BANNER LASSEN MEDICAL CENTER,1/1/2009,12/31/2009,Lassen,Northern California,Non-Profit,Other,5218,0.43,N
2009,106190017,ALHAMBRA HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190020,BHC ALHAMBRA HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,50537,1.61,N
2009,106190034,ANTELOPE VALLEY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,District,Other,6572,0.05,N
2009,106190045,CATALINA ISLAND MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,2756,0.30,N
2009,106190049,VISTA HOSPITAL OF SAN GABRIEL VALLEY,9/1/2008,8/31/2009,Los Angeles,Southern California,Investor,Other,477,0.02,N
2009,106190052,BARLOW HOSPITAL,9/1/2008,8/31/2009,Los Angeles,Southern California,Non-Profit,Other,0,0.00,N
2009,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,149731,1.85,N
2009,106190066,BELLFLOWER MEDICAL CENTER,9/1/2008,8/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190081,BEVERLY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,10288,0.20,N
2009,106190110,BROTMAN MEDICAL CENTER,10/1/2008,9/30/2009,Los Angeles,Southern California,Investor,Other,11962,0.17,N
2009,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,90548,0.91,N
2009,106190137,CASA COLINA HOSPITAL FOR REHABILITATIVE MEDICINE,4/1/2008,3/31/2009,Los Angeles,Southern California,Non-Profit,Other,3737,0.12,N
2009,106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190150,KEDREN COMMUNITY MENTAL HEALTH CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,69252,1.35,N
2009,106190159,TRI-CITY REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,0,0.00,N
2009,106190163,AURORA CHARTER OAK,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,416152,3.40,N
2009,106190176,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,10/1/2008,9/30/2009,Los Angeles,Southern California,Non-Profit,Other,114750,1.11,N
2009,106190184,COLLEGE HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,107069,1.83,N
2009,106190196,VISTA HOSPITAL OF SOUTH BAY,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,160,0.01,N
2009,106190197,COMMUNITY & MISSION HOSPITALS OF HUNTINGTON PARK,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,23446,1.17,N
2009,106190198,LOS ANGELES COMMUNITY HOSPITAL,10/1/2008,9/30/2009,Los Angeles,Southern California,Investor,Other,13386,0.22,N
2009,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Other,52151,0.84,N
2009,106190232,DEL AMO HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,7035,0.13,N
2009,106190243,DOWNEY REGIONAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,55013,0.77,N
2009,106190256,EAST LOS ANGELES DOCTOR'S HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190280,ENCINO HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,380,0.01,N
2009,106190298,FOOTHILL PRESBYTERIAN HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,60651,1.87,N
2009,106190305,KINDRED HOSPITAL - LOS ANGELES,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190307,PACIFIC ALLIANCE MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190315,GARFIELD MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190317,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,0,0.00,N
2009,106190323,GLENDALE ADVENTIST MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,52522,0.37,N
2009,106190328,EAST VALLEY HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190380,HOLLYWOOD COMMUNITY HOSPITAL OF HOLLYWOOD,10/1/2008,9/30/2009,Los Angeles,Southern California,Investor,Other,19013,0.47,N
2009,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,191972,1.80,N
2009,106190392,GOOD SAMARITAN HOSPITAL- LA,9/1/2008,8/31/2009,Los Angeles,Southern California,Non-Profit,Other,71250,0.67,N
2009,106190400,HUNTINGTON MEMORIAL HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,214348,1.30,N
2009,106190422,TORRANCE MEMORIAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,251238,1.58,N
2009,106190429,KAISER FOUNDATION HOSPITAL - SUNSET,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,2998453,22.84,N
2009,106190431,KAISER FOUNDATION HOSPITAL - HARBOR CITY,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,1439630,27.70,N
2009,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,1553537,31.26,N
2009,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,1443006,32.23,N
2009,106190449,KINDRED HOSPITAL - LA MIRADA,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,8583,0.13,N
2009,106190455,LANCASTER COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,23308,0.57,N
2009,106190462,AURORA LAS ENCINAS HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190468,PROMISE HOSPITAL OF EAST LOS ANGELES,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190470,PROVIDENCE LITTLE CO OF MARY-TORRANCE,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,77362,0.58,N
2009,106190475,COMMUNITY HOSPITAL OF LONG BEACH,10/1/2008,9/30/2009,Los Angeles,Southern California,Non-Profit,Other,37619,1.25,N
2009,106190500,MARINA DEL REY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,92,0.00,N
2009,106190517,TARZANA MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,52783,0.68,N
2009,106190521,MEMORIAL HOSPITAL OF GARDENA,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,39091,0.53,N
2009,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,3806,0.08,N
2009,106190525,LONG BEACH MEMORIAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,157473,0.95,N
2009,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,144734,1.32,N
2009,106190534,OLYMPIA MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,17367,0.37,N
2009,106190541,MONROVIA MEMORIAL HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190547,MONTEREY PARK HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Investor,Other,866,0.03,N
2009,106190552,MOTION PICTURE & TELEVISION HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,65402,0.21,N
2009,106190555,CEDARS-SINAI MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,1367083,3.58,N
2009,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,92278,0.78,N
2009,106190587,PACIFIC HOSPITAL OF LONG BEACH,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,49707,0.89,N
2009,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,76460,0.50,N
2009,106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,10/1/2008,9/30/2009,Los Angeles,Southern California,Non-Profit,Other,491459,3.68,N
2009,106190636,CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,337258,2.04,N
2009,106190661,SILVER LAKE MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190673,SAN DIMAS COMMUNITY HOSPITAL,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,18105,0.84,N
2009,106190680,PROVIDENCE LITTLE CO OF MARY-SAN PEDRO,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,107315,1.08,N
2009,106190681,MIRACLE MILE MEDICAL CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,3323,1.86,N
2009,106190687,SANTA MONICA-UCLA MEDICAL CENTER & ORTHOPAEDIC HOSPITAL,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,50781,0.54,N
2009,106190696,PACIFICA HOSPITAL OF THE VALLEY,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,29277,0.47,N
2009,106190708,SHERMAN OAKS HOSPITAL & HEALTH CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Investor,Other,0,0.00,N
2009,106190754,ST. FRANCIS MEDICAL CENTER,7/1/2008,6/30/2009,Los Angeles,Southern California,Non-Profit,Other,38925,0.26,N
2009,106190756,ST. JOHN'S HEALTH CENTER,1/1/2009,12/31/2009,Los Angeles,Southern California,Non-Profit,Other,0,0.00,N
